"";"longitude";"latitude";"PA";"wc2.1_30s_bio_4";"wc2.1_30s_bio_9";"wc2.1_30s_bio_14"
"923";11,8375;53,6541666666667;0;654,590270996094;4,09999990463257;35
"924";12,4708333333333;49,1041666666667;0;704,0546875;2,93333339691162;49
"925";6,9875;49,8458333333333;0;615,8671875;15,25;63
"926";11,0375;52,8958333333333;0;638,081115722656;4,53333330154419;34
"927";14,2791666666667;53,0708333333333;0;695,857849121094;1,61666667461395;28
"928";9,44583333333333;51,0208333333333;0;631,829345703125;1,78333330154419;38
"929";13,1375;54,1375;0;639,387145996094;3,33333325386047;40
"930";10,2708333333333;47,4708333333333;0;671,39990234375;0,283333301544189;110
"931";7,9625;53,2791666666667;0;572,035705566406;4,61666679382324;44
"932";11,8541666666667;47,9458333333333;0;681,0869140625;1,28333330154419;67
"933";8,8875;50,2041666666667;0;666,880310058594;5,73333358764648;44
"934";13,8375;54,1208333333333;0;636,094116210938;3,41666674613953;36
"935";12,1625;51,7125;0;679,124206542969;4,46666669845581;31
"936";13,2958333333333;54,2875;0;630,573303222656;3,20000004768372;37
"937";9,17916666666667;51,0958333333333;0;627,405700683594;3,58333349227905;48
"938";9,6125;50,5958333333333;0;646,94677734375;3,93333339691162;54
"939";8,0125;49,9041666666667;0;653,752990722656;2,75;38
"940";7,1375;50,7791666666667;0;597,362121582031;6,15000009536743;44
"941";9,37916666666667;47,7791666666667;0;691,330932617188;1,61666655540466;49
"942";8,15416666666667;51,7291666666667;0;583,984985351562;5,03333330154419;39
"943";12,2875;50,6041666666667;0;680,660888671875;-0,233333349227905;40
"944";9,1875;52,3125;0;613,227172851562;5,15000009536743;48
"945";12,0541666666667;49,1958333333333;0;714,002258300781;3,76666665077209;41
"946";8,32916666666667;48,2791666666667;0;634,065002441406;12,6000003814697;82
"947";10,2041666666667;53,5875;0;612,947448730469;4,21666669845581;45
"948";10,8291666666667;51,2375;0;655,799743652344;1,25;36
"949";9,67083333333333;48,2208333333333;0;684,037170410156;1,13333332538605;43
"950";10,3541666666667;52,5375;0;631,833984375;4,61666679382324;42
"951";13,7125;51,8125;0;683,695922851562;4,34999990463257;32
"952";14,3125;51,6041666666667;0;695,704772949219;4,44999980926514;37
"953";13,1041666666667;52,5291666666667;0;691,527709960938;4,65000009536743;33
"954";9,94583333333333;49,0458333333333;0;666,536010742188;3,91666674613953;63
"955";9,02083333333333;48,9875;0;647,2353515625;2,91666674613953;46
"956";8,07916666666667;50,5541666666667;0;629,627685546875;3,81666660308838;57
"957";8,82916666666667;52,8875;0;597,56494140625;4,40000009536743;42
"958";11,9041666666667;50,4125;0;668,620788574219;2,23333334922791;53
"959";13,1541666666667;51,2458333333333;0;727,274230957031;4,51666688919067;34
"960";12,2958333333333;48,4458333333333;0;708,639709472656;0,816666603088379;48
"961";11,2125;52,8458333333333;0;651,485473632812;4,65000009536743;33
"962";8,97916666666667;52,7791666666667;0;602,588500976562;4,5;44
"963";13,5208333333333;51,5541666666667;0;686,670043945312;1,60000002384186;32
"964";11,4208333333333;51,2708333333333;0;654,369934082031;2,29999995231628;28
"965";9,72083333333333;53,3041666666667;0;616,976196289062;4,40000009536743;45
"966";10,7958333333333;53,4875;0;628,455749511719;4,13333320617676;43
"967";8,12083333333333;51,9458333333333;0;589,651123046875;5,34999990463257;41
"968";8,85416666666667;47,9375;0;661,1640625;-0,0666666626930237;58
"969";12,0291666666667;50,7708333333333;0;670,333923339844;1,33333337306976;33
"970";9,22083333333333;48,7875;0;660,056640625;3,11666655540466;36
"971";10,6791666666667;49,1708333333333;0;696,967468261719;1,48333323001862;47
"972";13,2125;51,3875;0;726,048217773438;1,66666662693024;31
"973";9,02083333333333;50,1625;0;662,015258789062;5,66666650772095;48
"974";9,9625;48,8208333333333;0;665,860534667969;4,38333320617676;61
"975";7,77083333333333;50,8458333333333;0;608,953369140625;11,783332824707;69
"976";9,3625;49,5458333333333;0;674,13525390625;15,9333333969116;56
"977";11,3875;49,6125;0;678,686889648438;2,95000004768372;67
"978";10,6958333333333;48,1208333333333;0;677,828979492188;0,850000083446503;54
"979";8,1875;50,8041666666667;0;621,87158203125;11,1499996185303;61
"980";8,1625;53,1625;0;582,117370605469;4,76666641235352;42
"981";6,59583333333333;50,3875;0;595,2353515625;10,1833333969116;68
"982";14,4791666666667;51,0625;0;688,127014160156;3,45000004768372;36
"983";10,3791666666667;52,0291666666667;0;626,790161132812;4,13333320617676;46
"984";12,5458333333333;47,9625;0;703,075927734375;0,999999940395355;65
"985";11,8208333333333;48,1791666666667;0;692,766052246094;1,33333325386047;51
"986";13,4458333333333;51,5208333333333;0;702,525085449219;1,68333339691162;31
"987";11,1375;49,1791666666667;0;695,133544921875;1,11666679382324;46
"988";13,5708333333333;52,8875;0;679,499572753906;4,01666641235352;32
"989";7,6875;47,9875;0;661,621520996094;3,65000009536743;57
"990";9,6375;52,0375;0;601,463500976562;4,05000019073486;58
"991";9,99583333333333;47,5541666666667;0;660,392883300781;-0,0666666254401207;108
"992";14,2541666666667;51,9958333333333;0;690,723693847656;4,38333320617676;33
"993";10,3625;52,8375;0;621,059692382812;7,59999990463257;52
"994";13,9708333333333;53,4291666666667;0;679,229064941406;3,66666650772095;26
"995";13,2708333333333;53,3041666666667;0;672,040100097656;3,29999995231628;28
"996";6,77916666666667;49,6625;0;608,171630859375;14,4666662216187;68
"997";11,4458333333333;51,3291666666667;0;650,245849609375;1,56666660308838;36
"998";7,7625;48,3208333333333;0;646,469848632812;3,84999990463257;57
"999";7,65416666666667;50,4458333333333;0;620,0126953125;4,58333349227905;63
"1000";7,7625;53,6791666666667;0;567,306213378906;4,56666660308838;42
"1001";12,0375;50,4291666666667;0;671,074890136719;3,03333330154419;43
"1002";9,87083333333333;50,4541666666667;0;668,67236328125;7,41666650772095;60
"1003";12,0291666666667;53,9541666666667;0;647,686279296875;3,93333339691162;31
"1004";10,9375;48,9791666666667;0;685,640075683594;1,16666674613953;43
"1005";8,17916666666667;48,2791666666667;0;633,179077148438;5,48333311080933;89
"1006";13,6291666666667;52,4291666666667;0;685,533813476562;4,28333330154419;32
"1007";10,5958333333333;54,0875;0;612,216979980469;3,66666650772095;41
"1008";9,54583333333333;52,9875;0;619,341674804688;4,41666650772095;47
"1009";9,07916666666667;50,6958333333333;0;639,011413574219;4,19999980926514;50
"1010";9,5625;51,1458333333333;0;620,744934082031;2,13333344459534;35
"1011";9,94583333333333;53,5125;0;624,817993164062;5,03333330154419;42
"1012";13,1291666666667;49,0041666666667;0;688,6123046875;1,85000002384186;60
"1013";7,9625;51,5458333333333;0;585,068481445312;4,93333339691162;49
"1014";8,4125;52,5541666666667;0;610,737731933594;5,01666688919067;44
"1015";6,7375;51,7125;0;575,904296875;5,76666641235352;48
"1016";8,27083333333333;50,3875;0;637,69873046875;4,68333339691162;50
"1017";9,79583333333333;51,2041666666667;0;626,441833496094;3,43333339691162;55
"1018";10,8208333333333;50,6458333333333;0;648,108520507812;9,14999961853027;74
"1019";9,2625;53,7208333333333;0;598,717712402344;4,28333330154419;42
"1020";14,7541666666667;50,9541666666667;0;689,483093261719;3,33333349227905;41
"1021";10,2125;50,0708333333333;0;671,24755859375;4,46666669845581;41
"1022";12,9208333333333;51,7791666666667;0;709,127197265625;4,78333330154419;32
"1023";8,62916666666667;53,5208333333333;0;594,026428222656;4,81666660308838;36
"1024";7,99583333333333;48,1458333333333;0;642,360107421875;2,53333330154419;70
"1025";11,3541666666667;53,2125;0;645,721801757812;4,45000028610229;36
"1026";9,89583333333333;53,3208333333333;0;622,974731445312;4,30000019073486;44
"1027";11,0375;49,4125;0;711,830078125;1,86666679382324;40
"1028";13,2458333333333;48,4958333333333;0;715,320861816406;3,75;56
"1029";6,82083333333333;51,2625;0;591,848022460938;6,38333368301392;54
"1030";8,8125;49,8708333333333;0;648,014465332031;5,56666660308838;52
"1031";10,4708333333333;52,3458333333333;0;626,855285644531;4,56666660308838;37
"1032";7,65416666666667;51,9375;0;598,328918457031;5,63333320617676;47
"1033";14,7875;50,8541666666667;0;684,815856933594;3,48333334922791;37
"1034";9,8625;51,7791666666667;0;618,343933105469;4,59999990463257;42
"1035";10,6291666666667;49,7041666666667;0;682,190490722656;4;49
"1036";12,9958333333333;51,8625;0;700,934814453125;4,63333320617676;33
"1037";10,7458333333333;51,8625;0;636,208557128906;3,58333349227905;42
"1038";10,3208333333333;49,9375;0;673,802368164062;4,63333320617676;38
"1039";8,8875;50,8291666666667;0;640,6298828125;4,55000019073486;41
"1040";9,42083333333333;50,3291666666667;0;652,1240234375;8,26666641235352;54
"1041";12,8291666666667;51,8541666666667;0;707,55810546875;4,59999990463257;33
"1042";11,7541666666667;51,1625;0;657,901123046875;2,11666679382324;31
"1043";13,0708333333333;53,3625;0;686,418395996094;0,450000017881393;28
"1044";10,5291666666667;51,0625;0;647,549560546875;3,38333344459534;49
"1045";7,65416666666667;52,7541666666667;0;578,098205566406;4,98333358764648;49
"1046";11,3125;53,0541666666667;0;641,890441894531;4,66666650772095;33
"1047";7,9125;52,0291666666667;0;585,98193359375;5,19999980926514;43
"1048";9,94583333333333;48,2375;0;692,250793457031;0,816666662693024;43
"1049";9,84583333333333;49,5375;0;669,40087890625;4,48333311080933;51
"1050";10,7791666666667;52,1625;0;620,875915527344;4,05000019073486;38
"1051";14,2458333333333;52,4875;0;699,69189453125;4,16666650772095;31
"1052";10,4958333333333;53,4875;0;616,237976074219;3,96666669845581;45
"1053";10,7625;49,7708333333333;0;679,696228027344;3,93333339691162;49
"1054";10,3541666666667;50,6625;0;663,108520507812;3,71666669845581;42
"1055";10,7375;52,5291666666667;0;625,726257324219;4,29999971389771;39
"1056";11,2541666666667;52,0958333333333;0;644,569396972656;1,48333334922791;33
"1057";10,5291666666667;54,3375;0;590,163513183594;3,59999990463257;43
"1058";12,4041666666667;48,4458333333333;0;709,286193847656;0,700000047683716;47
"1059";8,8625;51,9791666666667;0;601,205078125;4,69999980926514;61
"1060";9,99583333333333;49,1875;0;676,862609863281;4,03333330154419;57
"1061";11,5458333333333;50,8375;0;663,665649414062;0,833333313465118;38
"1062";8,30416666666667;47,7291666666667;0;647,992797851562;6,55000019073486;77
"1063";13,7125;53,5208333333333;0;670,537292480469;3,51666665077209;29
"1064";9,42083333333333;53,9791666666667;0;604,214233398438;4,13333320617676;45
"1065";14,0958333333333;53,5875;0;675,772277832031;3,73333334922791;26
"1066";12,2958333333333;50,9625;0;677,730163574219;0,383333295583725;35
"1067";13,6541666666667;50,9375;0;695,860595703125;3,79999995231628;43
"1068";13,9125;52,9375;0;686,957885742188;4,03333330154419;33
"1069";11,1208333333333;47,5291666666667;0;677,328735351562;-0,866666674613953;69
"1070";12,2291666666667;50,4708333333333;0;676,464172363281;3,06666660308838;44
"1071";9,1375;49,0625;0;652,669799804688;5,96666669845581;48
"1072";11,8958333333333;49,1875;0;714,624694824219;3,71666669845581;44
"1073";9,99583333333333;47,8791666666667;0;664,416442871094;0,25;72
"1074";13,7208333333333;52,5791666666667;0;694,597106933594;4,18333339691162;32
"1075";6,40416666666667;51,2791666666667;0;581,717041015625;6,23333358764648;46
"1076";8,24583333333333;49,1708333333333;0;674,454345703125;6,06666660308838;48
"1077";11,4291666666667;53,5791666666667;0;643,033752441406;4,16666650772095;38
"1078";12,0875;53,9291666666667;0;648,928588867188;3,93333339691162;31
"1079";13,3708333333333;50,7791666666667;0;697,962829589844;7,51666688919067;56
"1080";9,5875;51,9958333333333;0;606,376953125;4,59999990463257;55
"1081";7,45416666666667;52,2708333333333;0;597,34765625;5,56666660308838;40
"1082";9,59583333333333;54,1125;0;599,148864746094;4,03333330154419;47
"1083";12,6791666666667;53,4208333333333;0;670,061462402344;3,55000019073486;35
"1084";12,6791666666667;53,2458333333333;0;682,329345703125;3,86666655540466;34
"1085";11,2208333333333;53,2625;0;644,142578125;4,44999980926514;36
"1086";8,82916666666667;48,4625;0;658,740051269531;1,43333327770233;54
"1087";10,6625;49,4041666666667;0;697,585021972656;4,38333320617676;48
"1088";9,89583333333333;54,5375;0;589,701232910156;10,5666666030884;48
"1089";8,97916666666667;51,2791666666667;0;617,258728027344;3,21666669845581;54
"1090";7,12916666666667;52,5375;0;571,641723632812;5,26666688919067;46
"1091";7,22916666666667;49,7791666666667;0;621,855712890625;14,9166669845581;63
"1092";14,6791666666667;51,9708333333333;0;698,621459960938;4,58333349227905;33
"1093";8,77083333333333;48,5875;0;649,0078125;1,10000002384186;69
"1094";14,0958333333333;53,2625;0;688,345642089844;3,88333344459534;25
"1095";7,87083333333333;50,7291666666667;0;617,20166015625;11,1333332061768;65
"1096";12,5875;50,9541666666667;0;691,782958984375;4,38333320617676;37
"1097";14,0375;53,2625;0;687,371337890625;3,68333339691162;26
"1098";11,1875;48,9208333333333;0;690,64306640625;3,26666688919067;55
"1099";9,12916666666667;50,6708333333333;0;636,404907226562;3,76666665077209;57
"1100";11,3458333333333;52,3041666666667;0;652,840393066406;1,94999992847443;32
"1101";11,4291666666667;52,6041666666667;0;655,958740234375;4,80000019073486;33
"1102";6,74583333333333;49,1958333333333;0;624,095092773438;5,26666688919067;60
"1103";10,4041666666667;53,6958333333333;0;608,242614746094;3,83333325386047;49
"1104";12,5458333333333;52,8291666666667;0;684,720031738281;4,40000009536743;29
"1105";11,3208333333333;51,4208333333333;0;656,62646484375;2,08333325386047;27
"1106";8,07083333333333;52,8041666666667;0;592,531127929688;4,88333320617676;47
"1107";11,7541666666667;47,9125;0;675,772705078125;-0,0499999932944775;72
"1108";11,0125;52,6041666666667;0;641,953125;4,28333330154419;37
"1109";8,87083333333333;48,8958333333333;0;651,260437011719;2,33333325386047;51
"1110";9,20416666666667;52,4458333333333;0;604,112609863281;4,69999980926514;50
"1111";8,42083333333333;53,0208333333333;0;585,456298828125;4,56666660308838;42
"1112";10,4291666666667;50,0958333333333;0;667,601257324219;3,75;49
"1113";11,5125;53,1458333333333;0;652,729675292969;4,66666650772095;35
"1114";12,4875;54,1125;0;639,470642089844;3,34999990463257;36
"1115";9,29583333333333;49,4375;0;670,140625;8,51666641235352;54
"1116";10,9625;48,2958333333333;0;683,038024902344;1,11666667461395;47
"1117";10,9708333333333;48,1458333333333;0;679,506713867188;0,800000011920929;49
"1118";11,7125;52,6375;0;669,742553710938;5,01666688919067;34
"1119";9,02916666666667;51,9458333333333;0;601,968200683594;4,56666660308838;58
"1120";9,3625;47,8541666666667;0;668,075012207031;0,36666664481163;56
"1121";7,9375;52,3291666666667;0;583,352844238281;4,91666698455811;50
"1122";11,8125;50,0875;0;664,339965820312;5,68333339691162;68
"1123";8,64583333333333;51,8041666666667;0;597,087646484375;5,18333339691162;57
"1124";10,8708333333333;49,1291666666667;0;689,202819824219;1,39999997615814;42
"1125";10,8958333333333;48,6541666666667;0;694,01611328125;1,18333339691162;43
"1126";6,64583333333333;50,8125;0;587,602355957031;3,75;46
"1127";7,14583333333333;52,7125;0;571,995910644531;5,15000009536743;45
"1128";11,5375;47,8791666666667;0;667,001403808594;1,03333330154419;63
"1129";11,6375;52,5458333333333;0;664,346313476562;4,88333320617676;34
"1130";7,20416666666667;52,9041666666667;0;570,214599609375;4,98333358764648;45
"1131";7,72916666666667;53,6291666666667;0;564,261901855469;4,61666679382324;43
"1132";8,29583333333333;52,8291666666667;0;592,509399414062;4,68333339691162;45
"1133";11,3041666666667;50,8958333333333;0;659,405578613281;1,20000004768372;37
"1134";10,9791666666667;52,9958333333333;0;637,313232421875;4,33333349227905;37
"1135";8,95416666666667;49,2708333333333;0;648,089721679688;5,11666631698608;60
"1136";10,4458333333333;48,1708333333333;0;684,063598632812;1,00000011920929;54
"1137";13,3041666666667;48,9791666666667;0;682,853149414062;1,94999992847443;62
"1138";12,3291666666667;52,0875;0;676,321838378906;4,28333330154419;37
"1139";9,14583333333333;51,4125;0;620,201599121094;3,79999995231628;46
"1140";10,2625;51,6625;0;631,02490234375;3,93333339691162;45
"1141";13,7875;53,7041666666667;0;662,664916992188;3,71666669845581;30
"1142";11,5291666666667;50,1958333333333;0;672,659118652344;2,56666684150696;59
"1143";11,8875;53,4458333333333;0;661,104431152344;4,21666669845581;38
"1144";11,1875;47,5291666666667;0;601,843627929688;-1,19999992847443;64
"1145";9,77916666666667;54,6625;0;588,043090820312;10,4666662216187;48
"1146";7,74583333333333;52,7125;0;584,043334960938;5,13333320617676;49
"1147";8,42916666666667;47,7625;0;665,903747558594;3,48333334922791;65
"1148";12,1625;49,1541666666667;0;709,868225097656;3,70000004768372;41
"1149";7,50416666666667;53,3625;0;569,924743652344;4,68333339691162;43
"1150";9,67916666666667;47,7958333333333;0;681,085388183594;1,16666674613953;60
"1151";10,5958333333333;52,2208333333333;0;626,256774902344;2,31666660308838;34
"1152";8,9125;48,6375;0;658,239624023438;1,76666665077209;49
"1153";6,30416666666667;50,8708333333333;0;574,853576660156;5,91666698455811;52
"1154";14,0125;53,4875;0;677,525573730469;3,59999990463257;26
"1155";12,9208333333333;52,4791666666667;0;690,809265136719;4,45000028610229;33
"1156";14,5708333333333;52,1708333333333;0;699,093017578125;4,33333349227905;33
"1157";9,22916666666667;47,9541666666667;0;687,368041992188;0,450000077486038;49
"1158";9,87083333333333;49,0708333333333;0;668,544738769531;4,18333339691162;64
"1159";9,19583333333333;48,8375;0;657,572875976562;2,81666684150696;36
"1160";10,2541666666667;49,6291666666667;0;669,195007324219;4,11666631698608;49
"1161";10,8375;53,2375;0;628,440063476562;4,18333339691162;41
"1162";11,9458333333333;52,6791666666667;0;682,927612304688;5,29999971389771;30
"1163";12,2791666666667;50,4208333333333;0;665,866943359375;2,48333334922791;47
"1164";8,32916666666667;50,2791666666667;0;638,344787597656;4,36666679382324;54
"1165";9,40416666666667;49,5958333333333;0;667,267150878906;15,75;58
"1166";9,92916666666667;50,0375;0;669,380065917969;4,51666688919067;47
"1167";8,22916666666667;47,6875;0;651,424987792969;7,03333330154419;81
"1168";8,9375;50,0208333333333;0;664,995300292969;5,65000009536743;50
"1169";13,8958333333333;51,0125;0;692,988037109375;4,15000009536743;42
"1170";13,8875;51,2041666666667;0;683,599548339844;4,40000009536743;39
"1171";13,8875;51,4375;0;683,576293945312;4,56666660308838;37
"1172";12,3291666666667;49,5291666666667;0;694,325927734375;2,64999985694885;47
"1173";13,6291666666667;52,8458333333333;0;679,326232910156;4,18333339691162;30
"1174";11,9375;48,5291666666667;0;705,958801269531;0,933333396911621;45
"1175";11,5458333333333;50,2875;0;670,293212890625;2,28333330154419;62
"1176";13,1708333333333;48,7208333333333;0;719,297180175781;3,44999980926514;54
"1177";10,6458333333333;49,9875;0;679,699584960938;4,46666669845581;40
"1178";8,74583333333333;51,9708333333333;0;597,51806640625;4,91666650772095;58
"1179";10,9125;52,4291666666667;0;630,856018066406;4,40000009536743;35
"1180";13,2041666666667;52,7791666666667;0;686,110473632812;4,21666669845581;31
"1181";12,2625;48,3208333333333;0;709,354187011719;0,949999988079071;49
"1182";8,19583333333333;50,3125;0;639,411437988281;4,93333339691162;46
"1183";12,5125;49,5958333333333;0;691,996887207031;2,61666655540466;44
"1184";13,9125;52,9791666666667;0;681,427185058594;3,81666660308838;33
"1185";9,2375;51,5625;0;625,256774902344;4,21666669845581;46
"1186";9,3875;52,0625;0;605,491760253906;5,18333339691162;44
"1187";5,94583333333333;51,0375;0;566,450256347656;5,84999990463257;47
"1188";10,8625;49,5625;0;687,786743164062;4,18333339691162;47
"1189";7,57916666666667;51,6708333333333;0;582,703186035156;5,36666679382324;52
"1190";11,9291666666667;54,0958333333333;0;633,787780761719;3,96666669845581;32
"1191";10,9208333333333;49,6291666666667;0;677,584167480469;4,26666688919067;46
"1192";6,32916666666667;50,9375;0;574,641540527344;6,09999990463257;47
"1193";12,1708333333333;51,8375;0;670,015258789062;4,63333320617676;31
"1194";12,4541666666667;53,8125;0;659,476806640625;3,53333330154419;32
"1195";11,4875;47,5708333333333;0;646,23779296875;-0,333333373069763;66
"1196";10,3875;50,6208333333333;0;666,900329589844;3,76666665077209;41
"1197";8,1125;48,7958333333333;0;644,159057617188;3,66666674613953;60
"1198";7,94583333333333;48,4458333333333;0;650,478271484375;3,61666655540466;58
"1199";12,2791666666667;50,6208333333333;0;680,085083007812;-0,11666663736105;38
"1200";10,3875;47,9791666666667;0;672,257080078125;0,649999976158142;59
"1201";8,45416666666667;52,4208333333333;0;604,355895996094;5,01666641235352;44
"1202";9,65416666666667;49,0125;0;656,208129882812;12,8000001907349;78
"1203";12,8541666666667;54,0541666666667;0;644,068481445312;3,41666650772095;36
"1204";7,02083333333333;51,9208333333333;0;578,302124023438;5,43333339691162;50
"1205";14,3041666666667;51,7625;0;699,140686035156;4,81666660308838;32
"1206";14,1125;52,8208333333333;0;694,779602050781;4,46666669845581;30
"1207";8,55416666666667;52,6708333333333;0;602,566467285156;4,83333301544189;42
"1208";12,3208333333333;53,4875;0;666,031188964844;3,89999985694885;36
"1209";9,72916666666667;51,8375;0;616,072021484375;4,36666679382324;52
"1210";9,75416666666667;53,9625;0;599,27783203125;4,03333330154419;49
"1211";10,8375;49,8041666666667;0;679,443115234375;4;46
"1212";12,0625;52,6791666666667;0;681,365051269531;5,26666688919067;30
"1213";11,5791666666667;53,0458333333333;0;656,614807128906;4,84999990463257;35
"1214";10,7958333333333;50,3791666666667;0;676,669128417969;3,25;55
"1215";12,1875;52,0625;0;685,608520507812;4,56666660308838;35
"1216";9,24583333333333;50,8958333333333;0;639,566040039062;4,38333320617676;38
"1217";7,4125;49,6208333333333;0;630,306579589844;3,73333334922791;57
"1218";14,6375;52,2125;0;708,609375;4,59999990463257;32
"1219";11,9208333333333;52,8375;0;677,419738769531;5,09999990463257;33
"1220";11,7458333333333;48,4208333333333;0;688,437377929688;0,750000059604645;42
"1221";10,3541666666667;52,2875;0;624,945434570312;4,61666679382324;38
"1222";12,2208333333333;51,8958333333333;0;676,516662597656;4,55000019073486;33
"1223";9,07083333333333;50,6791666666667;0;639,990539550781;4,16666650772095;51
"1224";10,7625;52,2625;0;626,637268066406;4,18333339691162;37
"1225";10,3458333333333;50,2541666666667;0;673,695556640625;3,96666669845581;43
"1226";10,3208333333333;48,5625;0;693,733154296875;1,28333342075348;44
"1227";12,6458333333333;49,2791666666667;0;699,185668945312;2,90000009536743;48
"1228";14,1958333333333;53,4125;0;681,312255859375;1,03333330154419;26
"1229";7,95416666666667;48,4458333333333;0;649,011352539062;3,58333349227905;60
"1230";9,9375;48,1875;0;688,130981445312;0,800000011920929;44
"1231";11,2375;50,7208333333333;0;661,81396484375;0,716666698455811;47
"1232";11,4958333333333;49,5458333333333;0;687,663513183594;3,25;69
"1233";11,5625;52,4541666666667;0;668,651977539062;4,59999990463257;35
"1234";11,4208333333333;48,5458333333333;0;695,795288085938;0,75000011920929;45
"1235";10,1458333333333;50,3625;0;673,083129882812;3,61666655540466;52
"1236";8,1375;47,6875;0;630,089599609375;14,1499996185303;95
"1237";7,8625;51,5458333333333;0;586,898010253906;5,05000019073486;50
"1238";12,0875;48,1458333333333;0;682,020141601562;-0,233333274722099;55
"1239";10,0291666666667;52,9708333333333;0;639,884399414062;4,40000009536743;50
"1240";11,7958333333333;50,4541666666667;0;664,521240234375;2,26666665077209;56
"1241";10,2791666666667;52,7375;0;630,668701171875;8,10000038146973;50
"1242";13,9875;53,6958333333333;0;661,173217773438;3,73333334922791;28
"1243";10,3208333333333;53,0541666666667;0;626,673950195312;4,04999971389771;47
"1244";11,7541666666667;54,0791666666667;0;631,963012695312;3,83333349227905;34
"1245";10,0708333333333;50,7208333333333;0;658,439819335938;2,93333315849304;61
"1246";11,6875;53,7125;0;646,019714355469;4,13333320617676;36
"1247";7,82916666666667;49,8291666666667;0;653,480651855469;2,56666660308838;38
"1248";13,2041666666667;53,6958333333333;0;660,813903808594;3,56666660308838;30
"1249";10,3208333333333;49,2041666666667;0;699,35791015625;3,71666669845581;54
"1250";11,2708333333333;50,8208333333333;0;665,5908203125;0,450000047683716;47
"1251";12,4375;49,9208333333333;0;671,922119140625;1,91666662693024;45
"1252";10,5625;52,5041666666667;0;628,784912109375;4,58333349227905;39
"1253";11,8041666666667;51,4375;0;659,087951660156;2,04999995231628;29
"1254";11,4625;50,3125;0;675,746520996094;2,71666669845581;57
"1255";10,1875;51,8125;0;625,769836425781;3,79999995231628;48
"1256";8,65416666666667;47,8541666666667;0;655,750183105469;-0,0166666507720947;59
"1257";14,6125;51,1791666666667;0;688,721252441406;4,31666660308838;40
"1258";12,6125;51,5041666666667;0;700,813903808594;4,59999990463257;35
"1259";6,6625;51,4708333333333;0;595,389343261719;6,63333320617676;48
"1260";9,95416666666667;48,9625;0;658,431762695312;3,98333334922791;62
"1261";11,8708333333333;52,0875;0;673,796752929688;4,83333349227905;31
"1262";8,1375;49,6875;0;661,604431152344;2,86666679382324;40
"1263";9,32083333333333;53,5958333333333;0;601,741638183594;4,43333339691162;43
"1264";11,9541666666667;49,3875;0;722,555419921875;3,58333325386047;45
"1265";12,9958333333333;53,0041666666667;0;686,797973632812;3,78333330154419;30
"1266";9,60416666666667;51,4541666666667;0;615,198913574219;3,75;51
"1267";12,1625;47,9291666666667;0;698,161437988281;-0,0999999418854713;54
"1268";9,1875;49,2958333333333;0;655,999694824219;5,09999990463257;55
"1269";10,6958333333333;48,4791666666667;0;682,89990234375;1,03333342075348;47
"1270";14,0875;51,0458333333333;0;695,806030273438;3,86666655540466;39
"1271";7,8875;50,1958333333333;0;630,070190429688;4,26666641235352;52
"1272";11,5875;51,2958333333333;0;659,515441894531;2,26666665077209;27
"1273";11,5708333333333;52,2291666666667;0;667,115417480469;2,09999990463257;31
"1274";13,8708333333333;50,8708333333333;0;696,635864257812;3,51666665077209;44
"1275";13,2708333333333;48,7375;0;717,569946289062;3,38333344459534;56
"1276";7,92083333333333;51,5041666666667;0;580,6318359375;4,66666650772095;56
"1277";9,92083333333333;52,5958333333333;0;632,568115234375;4,76666641235352;42
"1278";9,20416666666667;51,1291666666667;0;632,373291015625;4,41666650772095;37
"1279";12,3708333333333;50,5791666666667;0;681,103576660156;-0,383333325386047;42
"1280";11,3125;53,4208333333333;0;642,086303710938;4,38333368301392;36
"1281";10,3875;54,4125;0;592,823852539062;3,91666650772095;40
"1282";10,2625;52,7458333333333;0;632,224914550781;8,16666698455811;50
"1283";14,6208333333333;51,2875;0;681,47607421875;4,43333339691162;39
"1284";13,0125;54,2625;0;633,548645019531;3,28333330154419;41
"1285";9,95416666666667;51,3791666666667;0;622,94921875;4,30000019073486;41
"1286";10,8458333333333;48,7291666666667;0;691,71435546875;0,999999940395355;45
"1287";7,22916666666667;52,1708333333333;0;582,780700683594;5,34999990463257;44
"1288";10,9958333333333;51,2958333333333;0;652,050964355469;1,11666667461395;37
"1289";8,09583333333333;50,4208333333333;0;638,147644042969;5,38333320617676;44
"1290";12,2625;53,4541666666667;0;670,763244628906;3,98333334922791;36
"1291";7,7625;49,4125;0;635,786743164062;4,65000009536743;49
"1292";11,0875;49,8541666666667;0;668,697692871094;3,03333330154419;58
"1293";9,84583333333333;53,5625;0;612,23681640625;4,51666641235352;43
"1294";7,42916666666667;52,1208333333333;0;587,673095703125;5,34999990463257;43
"1295";13,6291666666667;52,3208333333333;0;692,721923828125;4,44999980926514;33
"1296";14,2041666666667;52,6541666666667;0;702,060119628906;4,58333349227905;29
"1297";9,07916666666667;49,7375;0;647,972351074219;11,4499998092651;65
"1298";7,37916666666667;50,1541666666667;0;621,976318359375;4,43333339691162;49
"1299";11,9041666666667;50,9291666666667;0;653,919860839844;1,21666669845581;37
"1300";7,59583333333333;50,6208333333333;0;615,217834472656;4,59999990463257;65
"1301";10,1125;49,4041666666667;0;674,420104980469;3,86666679382324;53
"1302";12,3041666666667;53,2791666666667;0;679,26708984375;3,85000014305115;35
